,Epoch Number,Image 1 Train Loss,Image 2 Train Loss,Embedding Train Loss,Total Train Loss,Time Elapsed Train,Epoch Number,Image 1 Test Loss,Image 2 Test Loss,Embedding Test Loss,Total Test Loss,Time Elapsed Test
3,3.0,0.04768536011783444,0.0,0.0,0.04768536011783444,46.10719347000122,3.0,0.04810575246810913,0.0,0.0,0.04810575246810913,9.225467920303345
4,4.0,0.04718393425704265,0.0,0.0,0.04718393425704265,46.214431285858154,4.0,0.04783944822847843,0.0,0.0,0.04783944822847843,9.244215250015259
5,5.0,0.04699651497815337,0.0,0.0,0.04699651497815337,46.20830988883972,5.0,0.047459133341908454,0.0,0.0,0.047459133341908454,9.242776870727539
6,6.0,0.04683715112659396,0.0,0.0,0.04683715112659396,46.35389494895935,6.0,0.04752103053033352,0.0,0.0,0.04752103053033352,9.293830394744873
7,7.0,0.0467341958107997,0.0,0.0,0.0467341958107997,46.08226752281189,7.0,0.047274119593203066,0.0,0.0,0.047274119593203066,9.298463106155396
8,8.0,0.046617732250264714,0.0,0.0,0.046617732250264714,46.3695752620697,8.0,0.04717071112245321,0.0,0.0,0.04717071112245321,9.235325574874878
9,9.0,0.0465698024372057,0.0,0.0,0.0465698024372057,46.31915736198425,9.0,0.047047673538327214,0.0,0.0,0.047047673538327214,9.287524700164795
10,10.0,0.04647954937298687,0.0,0.0,0.04647954937298687,46.00674057006836,10.0,0.04732781853526831,0.0,0.0,0.04732781853526831,9.239151000976562
11,11.0,0.0463902659486143,0.0,0.0,0.0463902659486143,46.305402517318726,11.0,0.04675092343240976,0.0,0.0,0.04675092343240976,9.292319536209106
12,12.0,0.046349551490679076,0.0,0.0,0.046349551490679076,46.153270959854126,12.0,0.04690484032034874,0.0,0.0,0.04690484032034874,9.31804609298706
13,13.0,0.046249661176484456,0.0,0.0,0.046249661176484456,45.92491364479065,13.0,0.046715061739087106,0.0,0.0,0.046715061739087106,9.25184941291809
14,14.0,0.04627997793105184,0.0,0.0,0.04627997793105184,46.18848371505737,14.0,0.0468181936070323,0.0,0.0,0.0468181936070323,9.246121168136597
15,15.0,0.04622448638689761,0.0,0.0,0.04622448638689761,46.20896029472351,15.0,0.04751869197934866,0.0,0.0,0.04751869197934866,9.333595037460327
16,16.0,0.046276602551949264,0.0,0.0,0.046276602551949264,46.11312246322632,16.0,0.04665428008884191,0.0,0.0,0.04665428008884191,9.27016019821167
17,17.0,0.04617310942587804,0.0,0.0,0.04617310942587804,46.00102186203003,17.0,0.04728346578776836,0.0,0.0,0.04728346578776836,9.304277658462524
18,18.0,0.046118833656821935,0.0,0.0,0.046118833656821935,45.83019208908081,18.0,0.04666662961244583,0.0,0.0,0.04666662961244583,9.284511089324951
19,19.0,0.046158285925582965,0.0,0.0,0.046158285925582965,46.04989004135132,19.0,0.04699339382350445,0.0,0.0,0.04699339382350445,9.239399909973145
20,20.0,0.04611162430777842,0.0,0.0,0.04611162430777842,46.60935425758362,20.0,0.04669461138546467,0.0,0.0,0.04669461138546467,9.618196725845337
21,21.0,0.04613242876164767,0.0,0.0,0.04613242876164767,45.89430594444275,21.0,0.0470401069149375,0.0,0.0,0.0470401069149375,9.373723983764648
22,22.0,0.046073396481117426,0.0,0.0,0.046073396481117426,46.14506959915161,22.0,0.04656957164406776,0.0,0.0,0.04656957164406776,9.259396076202393
23,23.0,0.04602220449216512,0.0,0.0,0.04602220449216512,46.20686054229736,23.0,0.04646782800555229,0.0,0.0,0.04646782800555229,9.269454956054688
24,24.0,0.045987385914337875,0.0,0.0,0.045987385914337875,46.22294545173645,24.0,0.046544759534299374,0.0,0.0,0.046544759534299374,9.279338836669922
25,25.0,0.046002027559645324,0.0,0.0,0.046002027559645324,46.24817609786987,25.0,0.046345264092087744,0.0,0.0,0.046345264092087744,9.26538610458374
26,26.0,0.0459464640185541,0.0,0.0,0.0459464640185541,46.17050504684448,26.0,0.046630298160016535,0.0,0.0,0.046630298160016535,9.281933307647705
27,27.0,0.04590028653643569,0.0,0.0,0.04590028653643569,45.85379672050476,27.0,0.046460439637303355,0.0,0.0,0.046460439637303355,9.27475643157959
28,28.0,0.04589651053657337,0.0,0.0,0.04589651053657337,46.08053517341614,28.0,0.04655136913061142,0.0,0.0,0.04655136913061142,9.229514360427856
29,29.0,0.04588828836472667,0.0,0.0,0.04588828836472667,46.24852538108826,29.0,0.046506854705512524,0.0,0.0,0.046506854705512524,9.27303671836853
30,30.0,0.04585374823334266,0.0,0.0,0.04585374823334266,45.930227756500244,30.0,0.04638271797448397,0.0,0.0,0.04638271797448397,9.297858715057373
31,31.0,0.046006928787243606,0.0,0.0,0.046006928787243606,46.26274847984314,31.0,0.04657117836177349,0.0,0.0,0.04657117836177349,9.257448673248291
32,32.0,0.04582712327947422,0.0,0.0,0.04582712327947422,46.23696303367615,32.0,0.046372069790959355,0.0,0.0,0.046372069790959355,9.27763319015503
33,33.0,0.04586272622097512,0.0,0.0,0.04586272622097512,46.029075622558594,33.0,0.047303264029324055,0.0,0.0,0.047303264029324055,9.290706396102905
34,34.0,0.045769501781585266,0.0,0.0,0.045769501781585266,46.21539235115051,34.0,0.04623773209750652,0.0,0.0,0.04623773209750652,9.260995626449585
35,35.0,0.04569938204878447,0.0,0.0,0.04569938204878447,46.28295636177063,35.0,0.04627169258892536,0.0,0.0,0.04627169258892536,9.289748907089233
36,36.0,0.045879674961372297,0.0,0.0,0.045879674961372297,45.85448455810547,36.0,0.046449268236756325,0.0,0.0,0.046449268236756325,9.285576820373535
37,37.0,0.04593987394200296,0.0,0.0,0.04593987394200296,46.11394953727722,37.0,0.046773298643529415,0.0,0.0,0.046773298643529415,9.254988193511963
38,38.0,0.04579478407240644,0.0,0.0,0.04579478407240644,46.29164242744446,38.0,0.04685991369187832,0.0,0.0,0.04685991369187832,9.32361125946045
39,39.0,0.04577432884549608,0.0,0.0,0.04577432884549608,45.96020770072937,39.0,0.046132273972034454,0.0,0.0,0.046132273972034454,9.281859397888184
40,40.0,0.045780242363713225,0.0,0.0,0.045780242363713225,46.25460147857666,40.0,0.046137893572449684,0.0,0.0,0.046137893572449684,9.595628023147583
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.06007323851238708,0.0,0.0,0.06007323851238708,46.584593057632446,1.0,0.05316227450966835,0.0,0.0,0.05316227450966835,9.624068260192871
2,2.0,0.05151861613350255,0.0,0.0,0.05151861613350255,45.91027593612671,2.0,0.051233861781656745,0.0,0.0,0.051233861781656745,9.289167404174805
3,3.0,0.050606009227280715,0.0,0.0,0.050606009227280715,46.34156274795532,3.0,0.05104577988386154,0.0,0.0,0.05104577988386154,9.305457353591919
4,4.0,0.050344505100225916,0.0,0.0,0.050344505100225916,46.00841307640076,4.0,0.050799164734780786,0.0,0.0,0.050799164734780786,9.304421186447144
5,5.0,0.05009187419651723,0.0,0.0,0.05009187419651723,46.070356369018555,5.0,0.05053801275789738,0.0,0.0,0.05053801275789738,9.286097526550293
6,6.0,0.04986214337452334,0.0,0.0,0.04986214337452334,46.405789852142334,6.0,0.050364510342478755,0.0,0.0,0.050364510342478755,9.306588888168335
7,7.0,0.04987018608621189,0.0,0.0,0.04987018608621189,45.95851159095764,7.0,0.05038582887500524,0.0,0.0,0.05038582887500524,9.315514326095581
8,8.0,0.04975836226070414,0.0,0.0,0.04975836226070414,46.002124071121216,8.0,0.05026842653751373,0.0,0.0,0.05026842653751373,9.275925159454346
9,9.0,0.04974803123243001,0.0,0.0,0.04974803123243001,46.235376834869385,9.0,0.05041855163872242,0.0,0.0,0.05041855163872242,9.296422243118286
10,10.0,0.04961822227555878,0.0,0.0,0.04961822227555878,46.259265422821045,10.0,0.05021601375192404,0.0,0.0,0.05021601375192404,9.29481554031372
11,11.0,0.049609236343174566,0.0,0.0,0.049609236343174566,46.04472827911377,11.0,0.04999984446913004,0.0,0.0,0.04999984446913004,9.310106992721558
12,12.0,0.0495434399618178,0.0,0.0,0.0495434399618178,46.09120059013367,12.0,0.050107523985207084,0.0,0.0,0.050107523985207084,9.252059698104858
13,13.0,0.04948115968430529,0.0,0.0,0.04948115968430529,46.35049080848694,13.0,0.049817918054759505,0.0,0.0,0.049817918054759505,9.330905199050903
14,14.0,0.049420894408712585,0.0,0.0,0.049420894408712585,45.946494817733765,14.0,0.04977564327418804,0.0,0.0,0.04977564327418804,9.294220209121704
15,15.0,0.04931463342996276,0.0,0.0,0.04931463342996276,45.9912326335907,15.0,0.04984495099633932,0.0,0.0,0.04984495099633932,9.264800786972046
16,16.0,0.04932293440310322,0.0,0.0,0.04932293440310322,46.30060529708862,16.0,0.04991008434444666,0.0,0.0,0.04991008434444666,9.315009355545044
17,17.0,0.049313058240377176,0.0,0.0,0.049313058240377176,46.10823369026184,17.0,0.0499656779691577,0.0,0.0,0.0499656779691577,9.288888216018677
18,18.0,0.04921670744613725,0.0,0.0,0.04921670744613725,46.13229489326477,18.0,0.0497345307841897,0.0,0.0,0.0497345307841897,9.284188032150269
19,19.0,0.04923541212872583,0.0,0.0,0.04923541212872583,46.45044684410095,19.0,0.050043967366218564,0.0,0.0,0.050043967366218564,9.256841659545898
20,20.0,0.04924662346590539,0.0,0.0,0.04924662346590539,46.615129470825195,20.0,0.04992619007825851,0.0,0.0,0.04992619007825851,9.676636457443237
21,21.0,0.04909910288240228,0.0,0.0,0.04909910288240228,46.166255235672,21.0,0.04948501866310835,0.0,0.0,0.04948501866310835,9.290207624435425
22,22.0,0.04913172456530892,0.0,0.0,0.04913172456530892,46.36184096336365,22.0,0.0495458398014307,0.0,0.0,0.0495458398014307,9.282101392745972
23,23.0,0.04907596259548956,0.0,0.0,0.04907596259548956,46.22710824012756,23.0,0.04955402035266161,0.0,0.0,0.04955402035266161,9.275965929031372
24,24.0,0.049098621483664125,0.0,0.0,0.049098621483664125,46.33764958381653,24.0,0.049674552865326405,0.0,0.0,0.049674552865326405,9.309409618377686
25,25.0,0.04900981831763472,0.0,0.0,0.04900981831763472,46.239158153533936,25.0,0.04961955901235342,0.0,0.0,0.04961955901235342,9.370996475219727
26,26.0,0.049068188408807834,0.0,0.0,0.049068188408807834,46.31442713737488,26.0,0.04962111786007881,0.0,0.0,0.04962111786007881,9.287970066070557
27,27.0,0.04899395990888683,0.0,0.0,0.04899395990888683,46.1720552444458,27.0,0.04953530877828598,0.0,0.0,0.04953530877828598,9.32209300994873
28,28.0,0.049034724810293744,0.0,0.0,0.049034724810293744,46.217002391815186,28.0,0.04942108318209648,0.0,0.0,0.04942108318209648,9.359802007675171
29,29.0,0.04897905038479639,0.0,0.0,0.04897905038479639,46.298338890075684,29.0,0.04960418902337551,0.0,0.0,0.04960418902337551,9.287633180618286
30,30.0,0.04902252448456628,0.0,0.0,0.04902252448456628,46.07610583305359,30.0,0.049509835243225095,0.0,0.0,0.049509835243225095,9.273770809173584
31,31.0,0.04893060013347743,0.0,0.0,0.04893060013347743,46.300899028778076,31.0,0.04949481375515461,0.0,0.0,0.04949481375515461,9.309990644454956
32,32.0,0.048867762620959966,0.0,0.0,0.048867762620959966,46.072880029678345,32.0,0.049421952851116654,0.0,0.0,0.049421952851116654,9.235478162765503
33,33.0,0.04885713702866009,0.0,0.0,0.04885713702866009,46.14647054672241,33.0,0.049381609074771404,0.0,0.0,0.049381609074771404,9.247424364089966
34,34.0,0.04894795572879363,0.0,0.0,0.04894795572879363,46.26742935180664,34.0,0.049268280155956745,0.0,0.0,0.049268280155956745,9.320837497711182
35,35.0,0.04883752398344935,0.0,0.0,0.04883752398344935,45.934802293777466,35.0,0.04940302222967148,0.0,0.0,0.04940302222967148,9.322504997253418
36,36.0,0.048791369347243894,0.0,0.0,0.048791369347243894,46.36321306228638,36.0,0.04925805181264877,0.0,0.0,0.04925805181264877,9.257702589035034
37,37.0,0.04880424623130536,0.0,0.0,0.04880424623130536,46.29719161987305,37.0,0.04938685782253742,0.0,0.0,0.04938685782253742,9.261869668960571
38,38.0,0.04887293910189551,0.0,0.0,0.04887293910189551,46.354063510894775,38.0,0.04938100017607212,0.0,0.0,0.04938100017607212,9.292784214019775
39,39.0,0.0488530193284458,0.0,0.0,0.0488530193284458,46.100244760513306,39.0,0.04952263552695513,0.0,0.0,0.04952263552695513,9.335094690322876
40,40.0,0.048858280312650056,0.0,0.0,0.048858280312650056,46.680055141448975,40.0,0.04941253867000341,0.0,0.0,0.04941253867000341,9.614660739898682
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.06071498400854821,0.0,0.0,0.06071498400854821,46.892908573150635,1.0,0.05426999311894178,0.0,0.0,0.05426999311894178,9.676742315292358
2,2.0,0.05175617439862417,0.0,0.0,0.05175617439862417,46.39874792098999,2.0,0.051150275953114034,0.0,0.0,0.051150275953114034,9.326684951782227
3,3.0,0.050327954851851174,0.0,0.0,0.050327954851851174,46.27516150474548,3.0,0.050445572659373286,0.0,0.0,0.050445572659373286,9.290472269058228
4,4.0,0.0498551180852311,0.0,0.0,0.0498551180852311,46.38532066345215,4.0,0.05032954718917608,0.0,0.0,0.05032954718917608,9.329482555389404
5,5.0,0.049675860423214584,0.0,0.0,0.049675860423214584,46.314213514328,5.0,0.050283902883529664,0.0,0.0,0.050283902883529664,9.29077672958374
6,6.0,0.04939399975142917,0.0,0.0,0.04939399975142917,46.52162575721741,6.0,0.049870959110558034,0.0,0.0,0.049870959110558034,9.334054708480835
7,7.0,0.049223977236115206,0.0,0.0,0.049223977236115206,46.45304775238037,7.0,0.049728942662477495,0.0,0.0,0.049728942662477495,9.329742431640625
8,8.0,0.049068013320163806,0.0,0.0,0.049068013320163806,46.296308279037476,8.0,0.04971658736467362,0.0,0.0,0.04971658736467362,9.347940921783447
9,9.0,0.048953883273869146,0.0,0.0,0.048953883273869146,46.41333770751953,9.0,0.04975293017923832,0.0,0.0,0.04975293017923832,9.341050624847412
10,10.0,0.048846149551016946,0.0,0.0,0.048846149551016946,46.28075361251831,10.0,0.04934595879167318,0.0,0.0,0.04934595879167318,9.386528253555298
11,11.0,0.04883184158528338,0.0,0.0,0.04883184158528338,46.51571702957153,11.0,0.04922289438545704,0.0,0.0,0.04922289438545704,9.341748237609863
12,12.0,0.04878147854944881,0.0,0.0,0.04878147854944881,46.21160960197449,12.0,0.04928125888109207,0.0,0.0,0.04928125888109207,9.343263149261475
13,13.0,0.04874364282859831,0.0,0.0,0.04874364282859831,46.44723653793335,13.0,0.049140903167426586,0.0,0.0,0.049140903167426586,9.307094097137451
14,14.0,0.048618220210987696,0.0,0.0,0.048618220210987696,46.24426221847534,14.0,0.0491335416212678,0.0,0.0,0.0491335416212678,9.325878620147705
15,15.0,0.04855252695935113,0.0,0.0,0.04855252695935113,46.351420164108276,15.0,0.04897528570145369,0.0,0.0,0.04897528570145369,9.296773195266724
16,16.0,0.04855697818708663,0.0,0.0,0.04855697818708663,46.270758867263794,16.0,0.04913087412714958,0.0,0.0,0.04913087412714958,9.29160737991333
17,17.0,0.048497939178225945,0.0,0.0,0.048497939178225945,46.43439030647278,17.0,0.04906632397323847,0.0,0.0,0.04906632397323847,9.327255487442017
18,18.0,0.04844679630228451,0.0,0.0,0.04844679630228451,46.19627356529236,18.0,0.0489422531798482,0.0,0.0,0.0489422531798482,9.312150239944458
19,19.0,0.04841483384370804,0.0,0.0,0.04841483384370804,46.19912314414978,19.0,0.04904459286481142,0.0,0.0,0.04904459286481142,9.287185430526733
20,20.0,0.048317065652535886,0.0,0.0,0.048317065652535886,46.892555713653564,20.0,0.04875190518796444,0.0,0.0,0.04875190518796444,9.647854328155518
21,21.0,0.048451079017653755,0.0,0.0,0.048451079017653755,46.45743203163147,21.0,0.048756692185997964,0.0,0.0,0.048756692185997964,9.337870836257935
22,22.0,0.048384400084614754,0.0,0.0,0.048384400084614754,46.42689752578735,22.0,0.04874642230570316,0.0,0.0,0.04874642230570316,9.290225505828857
23,23.0,0.0482802397894616,0.0,0.0,0.0482802397894616,46.47154688835144,23.0,0.04867805410176516,0.0,0.0,0.04867805410176516,9.343471050262451
24,24.0,0.04828428530267307,0.0,0.0,0.04828428530267307,46.26414656639099,24.0,0.049146694131195545,0.0,0.0,0.049146694131195545,9.28464126586914
25,25.0,0.04830173326998341,0.0,0.0,0.04830173326998341,46.55170035362244,25.0,0.04867972992360592,0.0,0.0,0.04867972992360592,9.317307710647583
26,26.0,0.04821703647624473,0.0,0.0,0.04821703647624473,46.05903720855713,26.0,0.04879751764237881,0.0,0.0,0.04879751764237881,9.37192177772522
27,27.0,0.04827596110348799,0.0,0.0,0.04827596110348799,46.19729685783386,27.0,0.048597953654825686,0.0,0.0,0.048597953654825686,9.296022653579712
28,28.0,0.048164874999498834,0.0,0.0,0.048164874999498834,46.26021981239319,28.0,0.048745317943394186,0.0,0.0,0.048745317943394186,9.343071460723877
29,29.0,0.048189069125421195,0.0,0.0,0.048189069125421195,46.47281575202942,29.0,0.04883907921612263,0.0,0.0,0.04883907921612263,9.320605516433716
30,30.0,0.04812349896041714,0.0,0.0,0.04812349896041714,46.1446475982666,30.0,0.04869645182043314,0.0,0.0,0.04869645182043314,9.30199384689331
31,31.0,0.04808537707645066,0.0,0.0,0.04808537707645066,46.41979384422302,31.0,0.048690096102654935,0.0,0.0,0.048690096102654935,9.302488803863525
32,32.0,0.04810325938219927,0.0,0.0,0.04810325938219927,46.381043672561646,32.0,0.04861987791955471,0.0,0.0,0.04861987791955471,9.462065935134888
33,33.0,0.04808933717407742,0.0,0.0,0.04808933717407742,46.21654772758484,33.0,0.048535363748669624,0.0,0.0,0.048535363748669624,9.319545984268188
34,34.0,0.048080564533569375,0.0,0.0,0.048080564533569375,46.30305552482605,34.0,0.04867428597062826,0.0,0.0,0.04867428597062826,9.332675457000732
35,35.0,0.04808796516486576,0.0,0.0,0.04808796516486576,46.37063813209534,35.0,0.04855345822870731,0.0,0.0,0.04855345822870731,9.347935438156128
36,36.0,0.048052016037459275,0.0,0.0,0.048052016037459275,46.20070695877075,36.0,0.048565587028861046,0.0,0.0,0.048565587028861046,9.298325538635254
37,37.0,0.04799032682666973,0.0,0.0,0.04799032682666973,46.36361479759216,37.0,0.04862907249480486,0.0,0.0,0.04862907249480486,9.299567699432373
38,38.0,0.0479816985981805,0.0,0.0,0.0479816985981805,46.5192289352417,38.0,0.04911516774445772,0.0,0.0,0.04911516774445772,9.372671127319336
39,39.0,0.04802352338269049,0.0,0.0,0.04802352338269049,46.49955368041992,39.0,0.04855944849550724,0.0,0.0,0.04855944849550724,9.335848808288574
40,40.0,0.04799475163525464,0.0,0.0,0.04799475163525464,46.68768310546875,40.0,0.04845856036990881,0.0,0.0,0.04845856036990881,9.614755392074585
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.06589671946605857,0.0,0.0,0.06589671946605857,47.23707818984985,1.0,0.06367363035678864,0.0,0.0,0.06367363035678864,9.655893087387085
2,2.0,0.06270841721977506,0.0,0.0,0.06270841721977506,46.83997440338135,2.0,0.06283395513892173,0.0,0.0,0.06283395513892173,9.385373592376709
3,3.0,0.06237070387875547,0.0,0.0,0.06237070387875547,46.5265007019043,3.0,0.06259888764470815,0.0,0.0,0.06259888764470815,9.329938888549805
4,4.0,0.062175612934694,0.0,0.0,0.062175612934694,46.82645916938782,4.0,0.06256831157952547,0.0,0.0,0.06256831157952547,9.374115467071533
5,5.0,0.06203989855641005,0.0,0.0,0.06203989855641005,46.80470633506775,5.0,0.06251045130193233,0.0,0.0,0.06251045130193233,9.360377073287964
6,6.0,0.06190105732910487,0.0,0.0,0.06190105732910487,46.762454986572266,6.0,0.06238392125815153,0.0,0.0,0.06238392125815153,9.411044836044312
7,7.0,0.06187561431861654,0.0,0.0,0.06187561431861654,46.64219284057617,7.0,0.062245194986462596,0.0,0.0,0.062245194986462596,9.330348014831543
8,8.0,0.06178015386875795,0.0,0.0,0.06178015386875795,46.923996448516846,8.0,0.06222514435648918,0.0,0.0,0.06222514435648918,9.388671398162842
9,9.0,0.0617493028011249,0.0,0.0,0.0617493028011249,46.63271760940552,9.0,0.0620939526706934,0.0,0.0,0.0620939526706934,9.302902460098267
10,10.0,0.061666798606819034,0.0,0.0,0.061666798606819034,46.9262113571167,10.0,0.062157235853374,0.0,0.0,0.062157235853374,9.352749586105347
11,11.0,0.061613336927732645,0.0,0.0,0.061613336927732645,46.45615744590759,11.0,0.06193262338638306,0.0,0.0,0.06193262338638306,9.378703117370605
12,12.0,0.06156040959972508,0.0,0.0,0.06156040959972508,46.86873507499695,12.0,0.06199580263346434,0.0,0.0,0.06199580263346434,9.314569473266602
13,13.0,0.061519273841867644,0.0,0.0,0.061519273841867644,46.887967109680176,13.0,0.06208417471498251,0.0,0.0,0.06208417471498251,9.381746530532837
