,Epoch Number,Image 1 Train Loss,Image 2 Train Loss,Embedding Train Loss,Total Train Loss,Time Elapsed Train,Epoch Number,Image 1 Test Loss,Image 2 Test Loss,Embedding Test Loss,Total Test Loss,Time Elapsed Test
22,22.0,0.0293445994659346,0.029374718095879167,0.13494124233114477,0.05871952853488679,101.91773796081543,0.0,0.0,0.0,0.0,0.0,0.0
23,23.0,0.029341569683533544,0.02934715543322417,0.13332894330426137,0.05868893340990251,102.09157299995422,0.0,0.0,0.0,0.0,0.0,0.0
24,24.0,0.02929490660222209,0.029279309077834596,0.1328058264845488,0.05857442319393158,104.07571172714233,0.0,0.0,0.0,0.0,0.0,0.0
25,25.0,0.029300505371422182,0.029185526129998723,0.1288498761702557,0.05848623295219577,101.64779853820801,0.0,0.0,0.0,0.0,0.0,0.0
26,26.0,0.029266221923943684,0.02917116547801665,0.13116813709541242,0.05843759221690042,102.39136552810669,0.0,0.0,0.0,0.0,0.0,0.0
27,27.0,0.029174149777664214,0.029160666906712006,0.13277578095392306,0.05833502425527086,102.35819816589355,0.0,0.0,0.0,0.0,0.0,0.0
28,28.0,0.02904924660997123,0.029024411544051706,0.13029165201041162,0.05807386201863386,103.71737051010132,0.0,0.0,0.0,0.0,0.0,0.0
29,29.0,0.028999790207159763,0.029031268054885522,0.1296070570848426,0.05803126115732047,101.49876046180725,0.0,0.0,0.0,0.0,0.0,0.0
30,30.0,0.029061095541989317,0.029076046880562693,0.13000391849449702,0.058137345602925945,102.67269444465637,30.0,0.029590545501559973,0.02985679339617491,0.1378706745803356,0.059447554498910905,20.827324151992798
31,31.0,0.02901791910431823,0.02902901434928787,0.1331492141649431,0.05804714142363899,102.15390706062317,0.0,0.0,0.0,0.0,0.0,0.0
32,32.0,0.028981281178338186,0.028939330304155544,0.13255122858954935,0.057920818730276456,103.34387040138245,0.0,0.0,0.0,0.0,0.0,0.0
33,33.0,0.028900229657182887,0.028871299090738198,0.13056946979189404,0.05777173284061101,102.6952018737793,0.0,0.0,0.0,0.0,0.0,0.0
34,34.0,0.02894356700458697,0.028898051312687446,0.13199014300290418,0.057841824519695065,101.02723479270935,0.0,0.0,0.0,0.0,0.0,0.0
35,35.0,0.028817651147136882,0.028805849351445024,0.13247747848532637,0.057623707594311964,102.37617039680481,0.0,0.0,0.0,0.0,0.0,0.0
36,36.0,0.028813995991130263,0.028820212759381653,0.13108360638119737,0.05763441369849808,103.32910752296448,0.0,0.0,0.0,0.0,0.0,0.0
37,37.0,0.02870222899530615,0.028820538741289353,0.13191451124694883,0.05752297376795691,103.57305526733398,0.0,0.0,0.0,0.0,0.0,0.0
38,38.0,0.028717848130178695,0.028712464952651336,0.1312638374463636,0.05743051825889519,102.54062056541443,0.0,0.0,0.0,0.0,0.0,0.0
39,39.0,0.028685461406653026,0.02869006143692805,0.13522832817873176,0.05737573429181868,102.34737181663513,0.0,0.0,0.0,0.0,0.0,0.0
40,40.0,0.02867760754437471,0.028686977143646503,0.1343200827131466,0.05736479440665975,104.39780402183533,40.0,0.02961167963221669,0.02957714395597577,0.1408891998231411,0.059189044311642645,20.80741834640503
41,41.0,0.028684756224404792,0.02862819831590263,0.13591792928625127,0.057313166634768854,102.08507990837097,0.0,0.0,0.0,0.0,0.0,0.0
42,42.0,0.028661961952338413,0.028676173858800714,0.1353121303326013,0.057338347278383314,102.79463934898376,0.0,0.0,0.0,0.0,0.0,0.0
43,43.0,0.028588845033426673,0.02858262691570788,0.13537185411063993,0.05717168353041824,103.02125334739685,0.0,0.0,0.0,0.0,0.0,0.0
44,44.0,0.028675834933409885,0.028565040884577498,0.14111384673386204,0.057241095990246654,102.37723445892334,0.0,0.0,0.0,0.0,0.0,0.0
45,45.0,0.02857635305168069,0.02850540444178849,0.1442370338707554,0.057081982759492736,102.64692330360413,0.0,0.0,0.0,0.0,0.0,0.0
46,46.0,0.028463601913987373,0.02853290282417925,0.14063451218665862,0.05699672458731398,101.88192462921143,0.0,0.0,0.0,0.0,0.0,0.0
47,47.0,0.02843063064299676,0.028485800481724496,0.14297296730231265,0.056916654832204996,102.98888826370239,0.0,0.0,0.0,0.0,0.0,0.0
48,48.0,0.028532611282200228,0.028498067064400837,0.1441056085180263,0.057030903365539044,102.83096814155579,0.0,0.0,0.0,0.0,0.0,0.0
49,49.0,0.028509558577622687,0.028563557705860967,0.14577730988361398,0.05707334384930377,102.04463410377502,0.0,0.0,0.0,0.0,0.0,0.0
50,50.0,0.028439795636400884,0.028459531007980814,0.14693613289570323,0.05689955639595888,102.5603678226471,50.0,0.029065792728215457,0.029270274844020606,0.15060797184705735,0.05833630301058292,20.67877769470215
51,51.0,0.028434806237263337,0.028418402605671054,0.14994729964100584,0.05685344311807837,103.72468161582947,0.0,0.0,0.0,0.0,0.0,0.0
52,52.0,0.028478801022378767,0.028395639599433968,0.15436908055324944,0.05687468183435956,103.64263677597046,0.0,0.0,0.0,0.0,0.0,0.0
53,53.0,0.028386648326199884,0.028358214705878376,0.15639896067429562,0.05674510745673764,102.4484350681305,0.0,0.0,0.0,0.0,0.0,0.0
54,54.0,0.028369507581299663,0.028327087567624996,0.1571005268060431,0.056696840809011946,102.7973883152008,0.0,0.0,0.0,0.0,0.0,0.0
55,55.0,0.028410632391365206,0.028383002749511173,0.1604916485292571,0.056793885989760866,104.69445061683655,0.0,0.0,0.0,0.0,0.0,0.0
56,56.0,0.02834108114546659,0.028348780731309434,0.162961978997503,0.05669011662201005,102.94154930114746,0.0,0.0,0.0,0.0,0.0,0.0
57,57.0,0.028294469686034992,0.028237276311431612,0.16412016414866157,0.056532002567332616,104.68044185638428,0.0,0.0,0.0,0.0,0.0,0.0
58,58.0,0.028309873533340132,0.028304436034998114,0.16387311262743814,0.056614565491980434,107.16549348831177,0.0,0.0,0.0,0.0,0.0,0.0
59,59.0,0.0282797227062437,0.02823345891523118,0.1687295693828135,0.056513445071724,106.5553810596466,0.0,0.0,0.0,0.0,0.0,0.0
60,60.0,0.028259966104310388,0.02820110666964735,0.1665542178920337,0.05646133293606797,107.17290258407593,60.0,0.02898206179961562,0.028968854155391455,0.16925098448991777,0.05795118100941181,20.884167671203613
61,61.0,0.02818177237498517,0.02818155902608925,0.16720881480343489,0.056363592760599386,106.58510541915894,0.0,0.0,0.0,0.0,0.0,0.0
62,62.0,0.028146082459359754,0.02818515448241818,0.1704152034861701,0.05633150295791577,106.17964172363281,0.0,0.0,0.0,0.0,0.0,0.0
63,63.0,0.028177790058662697,0.02812599407851088,0.17147305136432453,0.0563040519779434,106.47386837005615,0.0,0.0,0.0,0.0,0.0,0.0
64,64.0,0.028196409439706072,0.028285964316099275,0.17966828708137786,0.056482654445025385,106.19648861885071,0.0,0.0,0.0,0.0,0.0,0.0
65,65.0,0.028135642352304896,0.02813913618043369,0.18165576077845633,0.05627506233903826,106.35689425468445,0.0,0.0,0.0,0.0,0.0,0.0
66,66.0,0.02813798189163208,0.02813375859084178,0.1818395238749835,0.0562720246689052,108.2189769744873,0.0,0.0,0.0,0.0,0.0,0.0
67,67.0,0.028088436975162858,0.028141346570028335,0.18751702412050597,0.0562300766837232,123.78081154823303,0.0,0.0,0.0,0.0,0.0,0.0
68,68.0,0.028135445919267987,0.028111973739400203,0.1895304098725319,0.05624771559116792,125.09438967704773,0.0,0.0,0.0,0.0,0.0,0.0
69,69.0,0.028129223049903403,0.028091732279530594,0.18637353470739054,0.05622124683339985,123.31342935562134,0.0,0.0,0.0,0.0,0.0,0.0
70,70.0,0.028083377061601803,0.028094312328161026,0.18812635693014884,0.056177983288558164,124.76743721961975,70.0,0.028967513237148523,0.028878771979361773,0.1904341235756874,0.05784658286720514,24.195609092712402
71,71.0,0.02802878163983019,0.02811015024781227,0.18760593722061236,0.056139224722069135,123.42886996269226,0.0,0.0,0.0,0.0,0.0,0.0
72,72.0,0.028057415114373575,0.02806211869251363,0.19153069157381447,0.05611983276143366,122.64467811584473,0.0,0.0,0.0,0.0,0.0,0.0
73,73.0,0.02799633582483749,0.027958985285035202,0.19216337465510078,0.055955621166800966,123.47525548934937,0.0,0.0,0.0,0.0,0.0,0.0
74,74.0,0.027953557803162506,0.027982651313044588,0.19295826447861536,0.05593651073167519,121.54937982559204,0.0,0.0,0.0,0.0,0.0,0.0
75,75.0,0.02802017338725985,0.028019837274843334,0.19355800185276537,0.056040313056841186,123.28292346000671,0.0,0.0,0.0,0.0,0.0,0.0
76,76.0,0.027957849717718,0.027953380224656085,0.19402785492794855,0.05591153304035566,124.477778673172,0.0,0.0,0.0,0.0,0.0,0.0
77,77.0,0.02787846670847158,0.02796302275846199,0.19774237746486859,0.05584179845695593,124.35645842552185,0.0,0.0,0.0,0.0,0.0,0.0
78,78.0,0.027922456437835887,0.027926574366129175,0.20261216969514378,0.05584934722556143,125.2736485004425,0.0,0.0,0.0,0.0,0.0,0.0
79,79.0,0.028019045213503496,0.027916039188145374,0.20208520168552593,0.055935400405100415,123.60705518722534,0.0,0.0,0.0,0.0,0.0,0.0
80,80.0,0.027901601578508104,0.02796446254514918,0.20553532303596028,0.05586638518285995,127.39585375785828,80.0,0.028969896025955677,0.02877862136811018,0.20766884237527847,0.057748842239379886,25.244744539260864
81,81.0,0.027914398882005895,0.027916041678007767,0.20645215909700004,0.05583076296868373,123.05778622627258,0.0,0.0,0.0,0.0,0.0,0.0
82,82.0,0.027926550512867316,0.027944034269573738,0.20940706848489996,0.05587091209480957,124.96560001373291,0.0,0.0,0.0,0.0,0.0,0.0
83,83.0,0.027885128097722724,0.02786969212929205,0.2057721450620768,0.055755141780388595,124.3538293838501,0.0,0.0,0.0,0.0,0.0,0.0
84,84.0,0.027931659007254913,0.027858641720852072,0.21040000675284132,0.055790629427956075,122.90671181678772,0.0,0.0,0.0,0.0,0.0,0.0
85,85.0,0.027830753228342046,0.02784657607577285,0.21496405315642453,0.05567766524547217,123.73821878433228,0.0,0.0,0.0,0.0,0.0,0.0
86,86.0,0.027790355477101947,0.027827091534070824,0.21357151789932835,0.055617780595713734,123.14846396446228,0.0,0.0,0.0,0.0,0.0,0.0
87,87.0,0.027788485172299707,0.027842824328310634,0.2155080807148194,0.05563164639229677,123.26445388793945,0.0,0.0,0.0,0.0,0.0,0.0
88,88.0,0.02786066251977974,0.027852928874139884,0.2176467920748555,0.055713931858843685,124.83952403068542,0.0,0.0,0.0,0.0,0.0,0.0
89,89.0,0.02787896521313458,0.02781506546069773,0.2214782691123534,0.0556943767456984,124.41725373268127,0.0,0.0,0.0,0.0,0.0,0.0
90,90.0,0.027844569607808883,0.02786472422660005,0.22507007298420886,0.05570964545619731,126.06827211380005,90.0,0.028730031754821538,0.02874945569783449,0.22804971262812615,0.05747984424233436,24.841724157333374
91,91.0,0.02783250240418984,0.027766249845830763,0.22329911863317295,0.055599101457972915,122.9831109046936,0.0,0.0,0.0,0.0,0.0,0.0
92,92.0,0.02777021001948386,0.027793690600261396,0.2242560310631382,0.05556425140524397,123.76823234558105,0.0,0.0,0.0,0.0,0.0,0.0
93,93.0,0.02781109154528501,0.027712024140114686,0.22663637402714515,0.055523469778043885,123.8983588218689,0.0,0.0,0.0,0.0,0.0,0.0
94,94.0,0.027818012792541057,0.02777365870697766,0.2289567744853545,0.055592029298446616,121.59520316123962,0.0,0.0,0.0,0.0,0.0,0.0
95,95.0,0.027725334146193097,0.027675010472992246,0.23325120536040286,0.05540070903240418,126.06279444694519,0.0,0.0,0.0,0.0,0.0,0.0
96,96.0,0.0277378592754201,0.027813966519066265,0.23522180029932332,0.055552193248758513,122.51965737342834,0.0,0.0,0.0,0.0,0.0,0.0
97,97.0,0.02777518282587431,0.027734304949337124,0.23867084055530782,0.055509860950465104,123.6856951713562,0.0,0.0,0.0,0.0,0.0,0.0
98,98.0,0.027641157087470804,0.027719715762199188,0.23279139901302298,0.055361236502625505,122.91240811347961,0.0,0.0,0.0,0.0,0.0,0.0
99,99.0,0.027564723519798443,0.02767002645271773,0.23359067281898188,0.05523511501295226,125.31562566757202,0.0,0.0,0.0,0.0,0.0,0.0
100,100.0,0.027737361740092843,0.027776469761619762,0.2358058972322211,0.05551420003935999,125.10589504241943,100.0,0.028580856416374444,0.028482321370393037,0.24022013172507287,0.057063552923500536,25.287561416625977
101,101.0,0.027736495762151116,0.02771953267178365,0.24243955907164788,0.055456407102090974,124.29439687728882,0.0,0.0,0.0,0.0,0.0,0.0
102,102.0,0.027653817638602793,0.027749685285498902,0.2471309083761001,0.055403889137871414,123.80814981460571,0.0,0.0,0.0,0.0,0.0,0.0
103,103.0,0.02766901431415154,0.027613939242247417,0.2442260723637075,0.05528333490448339,122.62308955192566,0.0,0.0,0.0,0.0,0.0,0.0
104,104.0,0.02766432286221154,0.02759378844377946,0.24981512205333126,0.05525850154915635,124.21942400932312,0.0,0.0,0.0,0.0,0.0,0.0
105,105.0,0.027687372525735776,0.02760328783900762,0.24787486694297012,0.05529104743380936,125.34728956222534,0.0,0.0,0.0,0.0,0.0,0.0
106,106.0,0.027725409621334806,0.02759905326731351,0.24837447870142607,0.055324851174135596,123.74063467979431,0.0,0.0,0.0,0.0,0.0,0.0
107,107.0,0.027635060573871037,0.027670478106153255,0.2510117125146243,0.05530593080484137,124.05280566215515,0.0,0.0,0.0,0.0,0.0,0.0
108,108.0,0.027549098625931204,0.02759482477772601,0.24830823574139146,0.05514431148007208,124.2576379776001,0.0,0.0,0.0,0.0,0.0,0.0
109,109.0,0.027531061245470632,0.027593122700191274,0.2529999411531857,0.05512457930159812,124.8749349117279,0.0,0.0,0.0,0.0,0.0,0.0
110,110.0,0.02753850515475687,0.02761144187225371,0.2540081149461318,0.055150344017512946,125.387699842453,110.0,0.028450276982039214,0.028505276143550872,0.2554616093635559,0.056955952383577826,25.275644779205322
111,111.0,0.027626779006451975,0.027561383150822044,0.2572951312271916,0.05518856435558017,126.64217805862427,0.0,0.0,0.0,0.0,0.0,0.0
112,112.0,0.027604428766181275,0.02764089721045932,0.2614068829891633,0.05524573467519819,123.09311842918396,0.0,0.0,0.0,0.0,0.0,0.0
113,113.0,0.027464314439923178,0.02756888860342454,0.26386716703371127,0.05503361531514294,121.96985793113708,0.0,0.0,0.0,0.0,0.0,0.0
114,114.0,0.02750936120140309,0.027565381185588787,0.26232066598473763,0.05507515211190496,126.50299549102783,0.0,0.0,0.0,0.0,0.0,0.0
115,115.0,0.027581545961450557,0.0275311979218101,0.26496690663756156,0.0551131578276352,124.99185347557068,0.0,0.0,0.0,0.0,0.0,0.0
116,116.0,0.02762531352286436,0.02754396684847924,0.2691294201174561,0.05516970043583792,126.68566131591797,0.0,0.0,0.0,0.0,0.0,0.0
117,117.0,0.027483368767615483,0.027512798161835085,0.26930896086352213,0.054996587678181885,123.78558325767517,0.0,0.0,0.0,0.0,0.0,0.0
118,118.0,0.027583348184671938,0.027497904071090172,0.2721309265007778,0.05508167726196805,124.4069607257843,0.0,0.0,0.0,0.0,0.0,0.0
119,119.0,0.027492236098920812,0.02751332300962234,0.27209886102652064,0.055005984266801755,126.1649067401886,0.0,0.0,0.0,0.0,0.0,0.0
120,120.0,0.027521294883775468,0.027551790186185008,0.27999317615616076,0.055073522943623214,125.66771721839905,120.0,0.02859850786626339,0.028608729597181082,0.2737520828843117,0.05720766466110945,25.512256145477295
121,121.0,0.02745093220882878,0.027517402791703234,0.275386884504435,0.05496876511950882,124.458993434906,0.0,0.0,0.0,0.0,0.0,0.0
122,122.0,0.027530337740876237,0.027437340107043177,0.2771694085427693,0.05496811057079812,122.16357016563416,0.0,0.0,0.0,0.0,0.0,0.0
123,123.0,0.027494932448833574,0.027455661940027257,0.28007144556970015,0.05495103174934582,123.9621365070343,0.0,0.0,0.0,0.0,0.0,0.0
124,124.0,0.02752430621078428,0.0275057189888796,0.2789685361239375,0.05503046098260247,124.91500329971313,0.0,0.0,0.0,0.0,0.0,0.0
125,125.0,0.027512809109626984,0.027464328409761797,0.2846951496844389,0.05497758215939512,123.98456072807312,0.0,0.0,0.0,0.0,0.0,0.0
126,126.0,0.027422692664727872,0.02737683183228483,0.28521941571819537,0.054799970391453526,125.0814061164856,0.0,0.0,0.0,0.0,0.0,0.0
127,127.0,0.027445432901078343,0.027449534008545533,0.28520098815158923,0.05489541282307128,125.25767111778259,0.0,0.0,0.0,0.0,0.0,0.0
128,128.0,0.027349160451974188,0.02748559067519952,0.28987900152498364,0.054835204073056885,124.52051949501038,0.0,0.0,0.0,0.0,0.0,0.0
129,129.0,0.027411767471657723,0.027383489629291758,0.28848294183915973,0.05479570801312826,124.03140115737915,0.0,0.0,0.0,0.0,0.0,0.0
130,130.0,0.02742109691001931,0.027439558650461996,0.2903929215912916,0.05486110920960806,125.20727229118347,130.0,0.02851186189800501,0.028366709034889935,0.31460183560848237,0.056879062205553055,24.45777177810669
131,131.0,0.0273946007827715,0.02744769850479705,0.2904812825881705,0.05484275318378089,124.25818037986755,0.0,0.0,0.0,0.0,0.0,0.0
132,132.0,0.027401800096339107,0.027448730980407218,0.29521994201504453,0.05485099246155242,124.46485543251038,0.0,0.0,0.0,0.0,0.0,0.0
133,133.0,0.02745048658048012,0.0273655362959419,0.29780254984388543,0.054816488328636906,124.22906279563904,0.0,0.0,0.0,0.0,0.0,0.0
134,134.0,0.027378943368640482,0.027389799149668947,0.296116585938298,0.054769205043510516,125.13098192214966,0.0,0.0,0.0,0.0,0.0,0.0
135,135.0,0.027405222535741573,0.027415985127492826,0.29923103263183515,0.05482167507312736,124.65927290916443,0.0,0.0,0.0,0.0,0.0,0.0
136,136.0,0.027420849444306627,0.027413911528277154,0.3043893098222966,0.05483523680239308,124.29952764511108,0.0,0.0,0.0,0.0,0.0,0.0
137,137.0,0.027371034273231516,0.027352995752375955,0.30422966972905763,0.054724505627337765,126.36953449249268,0.0,0.0,0.0,0.0,0.0,0.0
138,138.0,0.027297539389407148,0.027333874711576774,0.30124074190246813,0.05463188502709476,125.48196458816528,0.0,0.0,0.0,0.0,0.0,0.0
139,139.0,0.02742022633248446,0.02732468780358227,0.3084764365030795,0.054745396333081384,124.8337676525116,0.0,0.0,0.0,0.0,0.0,0.0
140,140.0,0.027425556291578983,0.027298037742017483,0.3099377876033588,0.0547240782833221,125.99954891204834,140.0,0.02840037355199456,0.028451602067798377,0.30759249031543734,0.05685245636850596,24.305325031280518
141,141.0,0.027311533822544982,0.027354022697070424,0.3063841866595404,0.054666035447497756,124.3720633983612,0.0,0.0,0.0,0.0,0.0,0.0
142,142.0,0.027315746346602634,0.027334009335205262,0.3120426602509557,0.05465024318165925,123.77771759033203,0.0,0.0,0.0,0.0,0.0,0.0
143,143.0,0.027231733960916802,0.02727856604876567,0.3146944788037514,0.05451079188104795,123.43644285202026,0.0,0.0,0.0,0.0,0.0,0.0
144,144.0,0.02738751887286804,0.02733232232989097,0.31451612072331564,0.0547203323898875,125.40280842781067,0.0,0.0,0.0,0.0,0.0,0.0
145,145.0,0.027350546393011297,0.027392834729077865,0.316643695442044,0.05474387618656061,125.05791974067688,0.0,0.0,0.0,0.0,0.0,0.0
146,146.0,0.02727510063547869,0.02729615738273275,0.318423264488882,0.05457175553453212,126.01033115386963,0.0,0.0,0.0,0.0,0.0,0.0
147,147.0,0.027326491642363216,0.027301025025698603,0.31870526805215954,0.05462801456451416,123.05135655403137,0.0,0.0,0.0,0.0,0.0,0.0
148,148.0,0.027221362410607387,0.02729424993906702,0.3181369535777034,0.05451610946685684,123.87708783149719,0.0,0.0,0.0,0.0,0.0,0.0
149,149.0,0.027406375494082362,0.027334682111229216,0.3252173355039285,0.05474156582233857,123.15723419189453,0.0,0.0,0.0,0.0,0.0,0.0
150,150.0,0.027307544625839408,0.02732397830683966,0.33742610654052424,0.05463204996622339,125.15015864372253,150.0,0.02840554378926754,0.028475438710302114,0.3527916043996811,0.0568815341219306,26.220009803771973
151,151.0,0.027286073040901398,0.027264512467141053,0.3334013433480749,0.05455110670656574,124.37885904312134,0.0,0.0,0.0,0.0,0.0,0.0
152,152.0,0.027234818311218097,0.027264239133468697,0.3303357429650365,0.05449957347341946,124.6186740398407,0.0,0.0,0.0,0.0,0.0,0.0
153,153.0,0.027243370722447122,0.027223084350021517,0.32615214069278875,0.054466964753002535,122.3523817062378,0.0,0.0,0.0,0.0,0.0,0.0
154,154.0,0.027223560826054642,0.02729538075473844,0.3374155674661909,0.054519468918442726,123.21284627914429,0.0,0.0,0.0,0.0,0.0,0.0
155,155.0,0.027257188033236533,0.027269565386279504,0.34144298063249007,0.05452728663019988,126.23407077789307,0.0,0.0,0.0,0.0,0.0,0.0
156,156.0,0.027299155044008275,0.0273068936883795,0.34191225590754526,0.05460658312147977,123.34077596664429,0.0,0.0,0.0,0.0,0.0,0.0
157,157.0,0.027234907281033848,0.02729796766474539,0.3420198444201022,0.05453340922083173,123.94653797149658,0.0,0.0,0.0,0.0,0.0,0.0
158,158.0,0.02719317220759635,0.02716771326959133,0.3418479321562514,0.05436141944813485,124.40724635124207,0.0,0.0,0.0,0.0,0.0,0.0
159,159.0,0.027191892779451245,0.02715898820256092,0.3440517685851272,0.05435141864023647,124.43716144561768,0.0,0.0,0.0,0.0,0.0,0.0
160,160.0,0.02720604878755248,0.027246759843309314,0.3561824593616992,0.05445336531467584,124.29643201828003,160.0,0.028384308237582444,0.028499394096434115,0.35959588289260863,0.05688426420092583,24.930405855178833
161,161.0,0.027188262484055394,0.027272477194818914,0.34778885056777875,0.054461282849007725,122.27791666984558,0.0,0.0,0.0,0.0,0.0,0.0
162,162.0,0.027237078174948692,0.027154761138467157,0.3527512449999245,0.054392390447307606,123.51291084289551,0.0,0.0,0.0,0.0,0.0,0.0
163,163.0,0.027271939080436618,0.027211456008407534,0.35008352812455623,0.05448394207930078,121.90212821960449,0.0,0.0,0.0,0.0,0.0,0.0
164,164.0,0.027219128585895713,0.027210738490886833,0.35539320749895914,0.054430422354109435,124.36652612686157,0.0,0.0,0.0,0.0,0.0,0.0
165,165.0,0.02719617520972174,0.027241172516072283,0.3543259784275172,0.05443790133054159,124.00140333175659,0.0,0.0,0.0,0.0,0.0,0.0
166,166.0,0.02723340901109029,0.02727925098900284,0.36195484989759874,0.054513225597994666,123.91728615760803,0.0,0.0,0.0,0.0,0.0,0.0
167,167.0,0.027184355433802217,0.027174835435437913,0.36570815802836903,0.05435976226414953,125.0254533290863,0.0,0.0,0.0,0.0,0.0,0.0
168,168.0,0.02722527328118378,0.027196755898850306,0.3651828510420663,0.05442259973865383,125.23554921150208,0.0,0.0,0.0,0.0,0.0,0.0
169,169.0,0.02719498682310995,0.027239721116362785,0.3696663863196665,0.05443528583463358,125.05979466438293,0.0,0.0,0.0,0.0,0.0,0.0
170,170.0,0.027233001795046185,0.02714960434835176,0.3669656861801537,0.05438317966704466,125.14356017112732,170.0,0.028432105388492345,0.028398069459944962,0.3710249438881874,0.05683075468987227,24.9416983127594
171,171.0,0.027167691678112865,0.02716866255338703,0.3686989342071572,0.05433693045408142,124.38059639930725,0.0,0.0,0.0,0.0,0.0,0.0
172,172.0,0.027219303560500244,0.027189490024228484,0.3692130428187701,0.054409370358501165,124.3485176563263,0.0,0.0,0.0,0.0,0.0,0.0
173,173.0,0.027169962204536612,0.027169604538654794,0.3710812384984931,0.054340146367951314,123.63039326667786,0.0,0.0,0.0,0.0,0.0,0.0
174,174.0,0.027210442330308105,0.027167680274162973,0.37304634220746097,0.054378705327304044,125.39742517471313,0.0,0.0,0.0,0.0,0.0,0.0
175,175.0,0.027081410989773517,0.027147272753776337,0.376559315287337,0.05422927226339068,123.71458625793457,0.0,0.0,0.0,0.0,0.0,0.0
176,176.0,0.027196384833327363,0.027153648169977323,0.3788769850317313,0.05435062477327123,123.51380109786987,0.0,0.0,0.0,0.0,0.0,0.0
177,177.0,0.027181377102221762,0.027210930647442535,0.3770068193576774,0.0543928967446697,124.1401150226593,0.0,0.0,0.0,0.0,0.0,0.0
178,178.0,0.027115850253220723,0.027108540910543228,0.38208307538713726,0.05422498806550795,123.72845792770386,0.0,0.0,0.0,0.0,0.0,0.0
179,179.0,0.027147738244004394,0.027117694176885546,0.3752225108292638,0.05426601860292104,120.43397951126099,0.0,0.0,0.0,0.0,0.0,0.0
